256613921|1413567800||Кринична|
256613922|1413567600||Красний Октябр|
256613923|1413567803||Леб’яже|
256613924|1413567801||Василівка|
256613925|1413569100||Вугляр|
256613926|1413568100||Маяк|
256613927|1413390007||Щурове|
256613928|1413390005||Старий Караван|
256613929|1413565300||Землянки|
256613930|1413500000||Макіївка|
256613931|1413566200||Велике Оріхове|
256613932|1413565700||Ясинівка|
256613933|1413566501||Липове|
256613934|1413566500||Нижня Кринка|
256613935|1413569801||Молочарка|
256613948|1413569803||Шевченко|
256613952|1413569900||Свердлове|
256613953|1413591507||Монахове|
256613954|1413591501||Верхня Кринка|
256613955|1413591503||Алмазне|
256613956|1413591505||Красна Зоря|
256613958|1413569200||Високе|
256613959|1413569300||Грузько-Зорянське|
256613960|1413569301||Холмисте|
256613962|1413569400||Грузько-Ломівка|
256613964|1413569500||Гусельське|
256613965|1413569600||Колосникове|
256613966|1413569700||Межове|
256613969|1413569800||Пролетарське|
256613977|1413870900||Українськ|
256613978|1413870300||Гірник|
256613980|1413846500||Цукурине|
256613982|1413846200||Гостре|
256613983|1414400000||Сніжне|
256613985|1414170300||Миколаївка|
256613986|1414100000||Слов’янськ|
256613987|1413600000||Новогродівка|
256613988|1413591513||Новоселівка|
256613989|1413591511||Новомар’ївка|
256613990|1413591509||Новий Світ|
256613991|1413845900||Курахівка|
256613992|1413845600||Комишівка|
256613993|1413845300||Вишневе|
256613995|1414448000||Сєверне|
256613996|1414448001||Молчалине|
256613997|1414447400||Первомайське|
256613998|1414447700||Побєда|
256613999|1414745400||Пелагіївка|
256614000|1414745700||Розсипне|
256614001|1414448003||Сухівське|
256614002|1414700000||Торез|
256614003|1414445900||Гірницьке|
256614012|1414446200||Залісне|
256614035|1414445300||Андріївка|
256614036|1414445600||Бражине|
256614037|1414447100||Первомайський|
256614038|1414447101||Червоний Жовтень|
256614039|1414446500||Лиманчук|
256614040|1414446800||Никифорове|
256614041|1415070505||Цупки|
256614042|1415070501||Водобуд|
256614043|1415070801||Виноградне|
256614045|1415070800||Іловайськ|
256614047|1415047201||Півче|
256614049|1415047800||Широке|
256614050|1415046500||Миколаївка|
256614066|1415046200||Зуївка|
256614067|1415047200||Троїцько-Харцизьк|
256614068|1415046800||Покровка|
256614069|1415000000||Харцизьк|
256614070|1414800000||Вугледар|
256614071|1415045900||Гірне|
256614072|1415045600||Войкове|
256614073|1415390001||Вікторія|
256614074|1415390003||Гірне|
256614075|1415390005||Дорофієнко|
256614076|1415390007||Зарічне|
256614078|1415346400||Стіжківське|
256614084|1415346403||Вінницьке|
256614087|1415346405||Чумаки|
256614088|1415345700||Московське|
256614089|1415346000||Сердите|
256614090|1415346001||Дубове|
256614091|1415346003||Лобанівка|
256614092|1415070803||Третяки|
256614096|1415090005||Ведмеже|
256614098|1415300000||Шахтарськ|
256614099|1415345400||Контарне|
256614100|1420381011||Софіїно-Лиман|
256614101|1420381009||Роздолля|
256614102|1420381007||Новостепанівка|
256614105|1420381005||Новоандріївка|
256614109|1420381003||Дмитроколине|
256614114|1420381001||Беззаботівка|
256614119|1420355113||Софіївка|
256614126|1420355111||Петрівка Перша|
256614128|1420355109||Новополтавка|
256614129|1420355107||Надеждівка|
256614130|1420355105||Левадне|
256614131|1420355103||Дмитро-Дар’ївка|
256614132|1420355101||Варварівка|
256614133|1420355100||Олександрівка|
256614136|1415500000||Ясинувата|
256614140|1415390009||Кищенко|
256614141|1420385503||Львівка|
256614142|1420385505||Шаврове|
256614143|1420384411||Новознаменівка|
256614144|1420385501||Михайлівка|
256614148|1420384403||Бузинівка|
256614151|1420384409||Мар’ївка|
256614154|1420383815||Федорівка|
256614157|1420384401||Мирна Долина|
256614161|1420383801||Криниці|
256614165|1420383803||Куроїдівка|
256614173|1420383305||Шостаківка|
256614177|1420383501||Золоті Пруди|
256614180|1420383301||Іверське|
256614184|1420383303||Новосамарське|
256614188|1420382201||Високопілля|
256614192|1420382203||Запаро-Мар’ївка|
256614196|1420387301||Спасько-Михайлівка|
256614200|1420387009||Новоявленка|
256614204|1420387003||Весела Гора|
256614210|1420387001||Самарське|
256614214|1420387306||Новосергіївка|
256614217|1420387305||Новопетрівка|
256614221|1420387304||Курицине|
256614225|1420387303||Катеринівка|
256614229|1420387505||Новопавлівка|
256614240|1420387503||Новоіверське|
256614248|1420387501||Степанівка|
256614253|1420387310||Шевченко|
256614257|1420610100||Амвросіївка|
256614261|1420388003||Яковлівка|
256614265|1420388001||Староварварівка|
256614269|1420387507||Самійлівка|
256614273|1420386605||Знаменівка|
256614277|1420386607||Пасічне|
256614284|1420386601||Микільське|
256614291|1420386603||Зелений Брід|
256614295|1420386801||Новоолександрівка|
256614299|1420386803||Єлизаветівка|
256614303|1420386609||Петрівка Друга|
256614307|1420386701||Некременне|
256614311|1420386809||Новий Кавказ|
256614315|1420386811||Новобахметьєве|
256614319|1420386805||Зелене|
256614322|1420386807||Карпівка|
256614326|1420386903||Голубівка|
256614329|1420386905||Громова Балка|
256614333|1420386813||Новопригоже|
256614337|1420386901||Очеретине|
256614341|1420681502||Житенко|
256614345|1420681501||Білоярівка|
256614349|1420681504||Сергієве-Кринка|
256614357|1420681503||Нижньокринське|
256614360|1420682002||Велике Мішкове|
256614364|1420682001||Благодатне|
256614368|1420682004||Котовського|
256614372|1420682003||Жукова Балка|
256614375|1420682006||Новоклинівка|
256614379|1420682005||Мала Шишівка|
256614383|1420682008||Родники|
256614387|1420682007||Новопетрівське|
256614396|1420682010||Сіятель|
256614400|1420682009||Свистуни|
256614404|1420682502||Кошарне|
256614407|1420682501||Василівка|
256614411|1420655300||Войковський|
256614414|1420655301||Обрізне|
256614418|1420655600||Кутейникове|
256614421|1420655900||Новоамвросіївське|
256614425|1420680401||Олексіївське|
256614430|1420680403||Григорівка|
256614434|1420680405||Комишуваха|
256614438|1420680407||Новопетрівське|
256614442|1420680409||Новоукраїнське|
256614446|1420680411||Семенівське|
256614449|1420681001||Артемівка|
256614453|1420681002||Карпово-Надеждинка|
256614458|1420681003||Красний Луч|
256614462|1420681004||Кринички|
256614466|1420681005||Овочеве|
256614471|1420681006||Рубашкине|
256614475|1420685405||Григорівка|
256614479|1420685404||Грабське|
256614484|1420685403||Володарського|
256614489|1420685402||Агрономічне|
256614501|1420685203||Бондарівське|
256614506|1420685201||Металіст|
256614510|1420685003||Харківське|
256614513|1420686004||Новоєланчик|
256614520|1420686003||Ленінське|
256614524|1420686002||Киселівка|
256614529|1420686001||Новоіванівка|
256614536|1420685410||Червоносільське|
256614543|1420685409||Придорожнє|
256614557|1420685406||Кобзарі|
256614567|1420684004||Садове|
256614573|1420684005||Федорівка|
256614577|1420684001||Зелене|
256614579|1420684002||Вербівка|
256614580|1420683501||Єлизавето-Миколаївка|
256614581|1420683502||Трепельне|
256614582|1420682504||Мокроєланчик|
256614583|1420682505||Петропавлівка|
256614584|1420685001||Лисиче|
256614590|1420685002||Квашине|
256614591|1420684507||Побєда|
256614592|1420684509||Свободне|
256614593|1420684505||Мережки|
256614594|1420684506||Петренки|
256614595|1420684501||Кленівка|
256614597|1420980304||Підгородне|
256614598|1420980301||Бахмутське|
256614599|1420980505||Виїмка|
256614600|1420980501||Берестове|
256614601|1420955404||Миронівка|
256614602|1420955403||Лозове|
256614603|1420955406||Роти|
256614604|1420955405||Розсадки|
256614605|1420981007||Сакко І Ванцетті|
256614606|1420981006||Петрівське|
256614607|1420981010||Хромівка|
256614608|1420981008||Федорівка|
256614609|1420980508||Спірне|
256614610|1420980507||Нагірне|
256614619|1420981002||Бондарне|
256614620|1420981001||Васюківка|
256614621|1420687102||Покровка|
256614622|1420687103||Русько-Орлівка|
256614623|1420688201||Успенка|
256614624|1420688202||Виселки|
256614625|1420686005||Ольгинське|
256614626|1420686006||Павлівське|
256614627|1420686007||Улянівське|
256614630|1420687101||Степано-Кринка|
256614638|1420910400||Сіверськ|
256614644|1420955400||Луганське|
256614650|1420955401||Красний Пахар|
256614651|1420955402||Криничне|
256614652|1420688203||Калинове|
256614653|1420688204||Катеринівка|
256614654|1420688205||Манич|
256614655|1420688206||Степне|
256614656|1420985201||Комуна|
256614657|1420985202||Калинівка|
256614658|1420985004||Миколаївка Друга|
256614659|1420985005||Одрадівка|
256614660|1420985502||Андріївка|
256614661|1420985503||Артемівське|
256614662|1420985203||Логвинове|
256614663|1420985501||Красне|
256614664|1420984501||Клинове|
256614666|1420984502||Відродження|
256614667|1420983902||Богданівка|
256614669|1420983903||Григорівка|
256614675|1420985002||Дача|
256614679|1420985003||Миколаївка|
256614680|1420984503||Мідна Руда|
256614681|1420985001||Кодема|
256614682|1420983003||Весела Долина|
256614683|1420983002||Вершина|
256614684|1420983001||Зайцеве|
256614685|1420982303||Платонівка|
256614686|1420983901||Калініна|
256614687|1420983503||Переїзне|
256614688|1420983502||Кузьминівка|
256614689|1420983501||Званівка|
256614690|1420982001||Володимирівка|
256614691|1420981503||Новоселівка|
256614697|1420981502||Івано-Дар’ївка|
256614698|1420981501||Верхньокам’янське|
256614699|1420982301||Дронівка|
256614700|1420982005||Трипілля|
256614701|1420982004||Стряпівка|
256614702|1420982003||Пилипчатине|
256614703|1420987003||Залізнянське|
256614706|1420987501||Покровське|
256614707|1420987503||Нова Кам’янка|
256614708|1420988001||Роздолівка|
256614709|1420988002||Краснополівка|
256614710|1420988003||Миколаївка|
256614711|1420988401||Різниківка|
256614712|1420988402||Кірове|
256614713|1420986203||Семигір’я|
256614714|1420986204||Травневе|
256614715|1420986501||Опитне|
256614716|1420986503||Зеленопілля|
256614717|1420986505||Іванград|
256614718|1420986509||Ягідне|
256614719|1420987001||Парасковіївка|
256614721|1420987002||Благодатне|
256614722|1420985904||Липівка|
256614723|1420985903||Діброва|
256614724|1420986001||Новогригорівка|
256614726|1420985909||Федорівка Друга|
256614727|1420986003||Санжарівка|
256614728|1420986002||Нижнє Лозове|
256614729|1420986202||Доломітне|
256614730|1420986201||Новолуганське|
256614731|1420985505||Кліщіївка|
256614732|1420985504||Берхівка|
256614733|1420985702||Голубівка|
256614734|1420985701||Міньківка|
256614735|1420985704||Оріхово-Василівка|
256614736|1420985703||Дубово-Василівка|
256614737|1420985901||Никифорівка|
256614738|1420985705||Привілля|
256614739|1421282405||Новоочеретувате|
256614740|1421282406||Федорівка|
256614741|1421282403||Дніпроенергія|
256614742|1421282404||Запоріжжя|
256614743|1421282401||Комар|
256614744|1421282402||Веселе|
256614746|1421281802||Зелений Гай|
256614747|1421281402||Новопіль|
256614748|1421281403||Новосілка|
256614749|1421281201||Євгенівка|
256614750|1421281401||Зелене Поле|
256614751|1421280803||Новоукраїнка|
256614752|1421280805||Олексіївка|
256614754|1421280801||Багатир|
256614787|1421280802||Зелений Кут|
256614788|1421280204||Шевченко|
256614789|1421280203||Слов’янка|
256614790|1421280202||Петропавлівка|
256614791|1421280201||Андріївка|
256614792|1421255104||Октябр|
256614793|1421255103||Новий Комар|
256614795|1421255102||Нескучне|
256614796|1421255101||Времівка|
256614797|1421255100||Велика Новосілка|
256614798|1420989909||Липове|
256614799|1420989907||Веселе|
256614800|1420989905||Василівка|
256614801|1420989903||Білогорівка|
256614802|1420989901||Яковлівка|
256614803|1420989202||Григорівка|
256614804|1420989201||Серебрянка|
256614805|1421285202||Володине|
256614806|1421285203||Завітне Бажання|
256614807|1421285204||Ключове|
256614808|1421285205||Орлинське|
256614809|1421284803||Рівнопіль|
256614810|1421284804||Сторожеве|
256614822|1421285201||Старомлинівка|
256614823|1421284601||Роздольне|
256614824|1421284603||Одрадне|
256614826|1421284801||Старомайорське|
256614827|1421284802||Макарівка|
256614828|1421284403||Карла Маркса|
256614829|1421284404||Новохатське|
256614830|1421284405||Перебудова|
256614831|1421284406||Толстой|
256614832|1421284003||Новомайорське|
256614833|1421284002||Новодонецьке|
256614834|1421284402||Грушівське|
256614835|1421284401||Піддубне|
256614836|1421283603||Малий Керменчик|
256614837|1421283602||Георгіївка|
256614838|1421284001||Октябрське|
256614839|1421283604||Ялинське|
256614840|1421282703||Улакли|
256614844|1421282702||Розлив|
256614851|1421283601||Новопетриківка|
256614855|1421283001||Красна Поляна|
256614860|1421282408||Ялта|
256614865|1421282407||Червона Зірка|
256614871|1421282701||Костянтинопіль|
256614875|1421282409||Скудне|
256614880|1421582001||Зачатівка|
256614885|1421582003||Зачатівка|
256614893|1421581601||Єгорівка|
256614901|1421581602||Шевченко|
256614909|1421581301||Вільне|
256614920|1421581401||Дмитрівка|
256614927|1421581202||Благовіщенка|
256614934|1421581203||Зелений Гай|
256614941|1421582801||Іванівка|
256614949|1421582802||Новотатарівка|
256614956|1421582405||Малинівка|
256614962|1421582406||Новомиколаївка|
256614966|1421582403||Голубицьке|
256614970|1421582404||Затишне|
256614973|1421582401||Златоустівка|
256614977|1421582402||Веселе|
256614982|1421584001||Миколаївка|
256614986|1421583806||Червоне|
256614990|1421583801||Любівка|
256614994|1421583601||Бугас|
256614998|1421583202||Знаменівка|
256615002|1421583201||Краснівка|
256615036|1421583101||Кіровське|
256615040|1421583001||Калініне|
256615044|1421584802||Кирилівка|
256615047|1421584801||Новоандріївка|
256615053|1421584703||Лідине|
256615055|1421584701||Новоолексіївка|
256615058|1421584401||Микольське|
256615078|1421584004||Новогнатівка|
256615088|1421584003||Вікторівка|
256615089|1421584002||Богданівка|
256615090|1421286602||Бурлацьке|
256615091|1421286603||Вільне Поле|
256615092|1421286604||Воскресенка|
256615095|1421286605||Комишуваха|
256615097|1421286401||Шахтарське|
256615099|1421286402||Золота Нива|
256615101|1421286403||Ясна Поляна|
256615103|1421286601||Шевченко|
256615105|1421510102||Новопавлівка|
256615107|1421510103||Трудове|
256615109|1421555300||Благодатне|
256615111|1421555600||Володимирівка|
256615112|1421286606||Олександроград|
256615115|1421286607||Привільне|
256615117|1421510100||Волноваха|
256615136|1421510101||Новогригорівка|
256615138|1421557102||Молодіжне|
256615142|1421557101||Малинове|
256615143|1421557104||Петрівське|
256615148|1421557103||Новомиколаївка|
256615151|1421556500||Комсомольський|
256615153|1421555900||Донське|
256615155|1421557100||Оленівка|
256615157|1421556800||Новотроїцьке|
256615159|1421580801||Андріївка|
256615161|1421580404||Полкове|
256615163|1421581201||Валер’янівка|
256615165|1421580802||Доля|
256615169|1421557200||Ольгинка|
256615170|1421580401||Анадоль|
256615172|1421557202||Пільне|
256615174|1421781803||Лугове|
256615176|1421781804||Садове|
256615185|1421781801||Зелений Яр|
256615187|1421781802||Веселе|
256615189|1421782202||Кирилівка|
256615190|1421782203||Кірове|
256615192|1421781805||Федорівка|
256615194|1421782201||Кальчик|
256615196|1421783303||Ключове|
256615198|1421783304||Кременівка|
256615200|1421783301||Касянівка|
256615201|1421783302||Македонівка|
256615203|1421784401||Малоянисоль|
256615205|1421784402||Катеринівка|
256615207|1421783305||Асланове|
256615208|1421783309||Херсонес|
256615210|1421785005||Назарівка|
256615212|1421785003||Кальчинівка|
256615214|1421785001||Новокраснівка|
256615216|1421784403||Труженка|
256615217|1421785506||Новороманівка|
256615218|1421785503||Ксенівка|
256615219|1421785501||Республіка|
256615220|1421785007||Українка|
256615221|1421787002||Октябрське|
256615222|1421787001||Тополине|
256615223|1421786601||Старченкове|
256615226|1421785507||Сергіївка|
256615229|1422055500||Святогорівка|
256615231|1421787005||Шевченко|
256615233|1421787004||Перемога|
256615235|1421787003||Первомайське|
256615237|1421585601||Октябрське|
256615238|1421585603||Лазарівка|
256615241|1421585604||Петрівське|
256615243|1421585605||Шевченко|
256615246|1421586001||Петрівське|
256615248|1421586301||Привільне|
256615252|1421586401||Прохорівка|
256615254|1421586402||Малогнатівка|
256615258|1421586403||Тарасівка|
256615260|1421586404||Чичеріне|
256615262|1421586801||Рівнопіль|
256615264|1421586802||Передове|
256615265|1421587201||Рибинське|
256615267|1421587202||Ближнє|
256615269|1421587203||Василівка|
256615271|1421587204||Трудівське|
256615272|1421587901||Степне|
256615274|1421587601||Свободне|
256615276|1421588001||Хлібодарівка|
256615278|1421587903||Кропивницьке|
256615280|1421755101||Лісне|
256615282|1421755100||Володарське|
256615285|1421755102||Новоянисоль|
256615287|1421781103||Новогригорівка|
256615289|1421781102||Малинівка|
256615291|1421781105||Суженка|
256615292|1421781104||Паннівка|
256615295|1421781602||Водяне|
256615296|1421781601||Зоря|
256615298|1421781604||Приовражне|
256615300|1421781603||Гранітне|
256615303|1422087706||Торецьке|
256615305|1422087701||Октябрське|
256615311|1422086609||Панківка|
256615324|1422086606||Коптєве|
256615331|1422086605||Володимирівка|
256615332|1422086601||Новоторецьке|
256615334|1422085505||Урицьке|
256615337|1422085504||Первомайське|
256615339|1422085503||Веселе Поле|
256615342|1422085502||Благодать|
256615344|1422085501||Нововодяне|
256615346|1422085015||Маяк|
256615347|1422085011||Суворове|
256615349|1422085009||Рози Люксембург|
256615351|1422085007||Іванівка|
256615353|1422085006||Дорожнє|
256615355|1422480503||Яблунівка|
256615356|1422481001||Артема|
256615358|1422088809||Юр’ївка|
256615360|1422480501||Олександро-Калинове|
256615362|1422088807||Новоолександрівка|
256615363|1422088808||Петрівське|
256615365|1422088805||Леніна|
256615367|1422088806||Лиман|
256615369|1422088803||Гуліве|
256615373|1422088804||Кам’янка|
256615375|1422088801||Шилівка|
256615377|1422088802||Василівка|
256615379|1422088003||Новий Донбас|
256615381|1422088004||Шевченко|
256615385|1422088001||Світле|
256615388|1422088002||Красноярське|
256615389|1422083302||Веселе|
256615391|1422083301||Золотий Колодязь|
256615394|1422083304||Лідине|
256615398|1422083303||Грузьке|
256615400|1422082202||Красноподілля|
256615402|1422082201||Добропілля|
256615404|1422082204||Новогришине|
256615407|1422082203||Матяшеве|
256615415|1422055505||Новоукраїнка|
256615443|1422081105||Рубіжне|
256615445|1422081103||Кутузовка|
256615447|1422055502||Вірівка|
256615449|1422055501||Вікторівка|
256615452|1422055504||Нововікторівка|
256615454|1422055503||Копані|
256615456|1422084409||Ракша|
256615462|1422085001||Никанорівка|
256615465|1422085003||Бойківка|
256615467|1422085005||Вільне|
256615469|1422084405||Зелене|
256615481|1422084406||Новокриворіжжя|
256615483|1422084407||Новомар’ївка|
256615485|1422084408||Новофедорівка|
256615488|1422084401||Криворіжжя|
256615490|1422084402||Артема|
256615491|1422084403||Завидо-Борзенка|
256615492|1422084404||Завидо-Кудашеве|
256615493|1422083305||Кучерів Яр|
256615495|1422083306||Новотроїцьке|
256615497|1422083309||Мар’ївка|
256615499|1422083311||Петрівське|
256615500|1422485703||Ступочки|
256615502|1422485701||Предтечине|
256615504|1422485505||Романівка|
256615506|1422485504||Калинове|
256615508|1422485804||Зелене Поле|
256615509|1422485803||Водяне Друге|
256615511|1422485802||Березівка|
256615513|1422485801||Тарасівка|
256615514|1422485001||Полтавка|
256615516|1422484401||Артемівка|
256615518|1422484201||Нова Полтавка|
256615520|1422484113||Червоне|
256615522|1422485502||Гнатівка|
256615523|1422485501||Правдівка|
256615524|1422485004||Русин Яр|
256615525|1422485002||Попів Яр|
256615526|1422755301||Журавка|
256615527|1422755302||Красний Яр|
256615528|1422486015||Торецьке|
256615529|1422755300||Гродівка|
256615531|1422755305||Московське|
256615533|1422755306||Промінь|
256615534|1422755303||Крутий Яр|
256615536|1422755304||Миколаївка|
256615538|1422486001||Торське|
256615539|1422486005||Новопавлівка|
256615541|1422485805||Новооленівка|
256615543|1422485806||Олександропіль|
256615545|1422486011||Приют|
256615547|1422486013||Райське|
256615548|1422486007||Павлівка|
256615551|1422486009||Петрівка|
256615552|1422482502||Біла Гора|
256615554|1422482501||Іванопілля|
256615556|1422482504||Неліпівка|
256615557|1422482503||Диліївка|
256615559|1422482701||Ілліча|
256615561|1422482505||Олександро-Шультине|
256615563|1422483001||Катеринівка|
256615565|1422482703||Бересток|
256615566|1422481003||Степанівка|
256615569|1422481002||Розкішне|
256615571|1422482001||Віролюбівка|
256615573|1422481501||Білокузьминівка|
256615575|1422482003||Клинове|
256615576|1422482002||Безім’яне|
256615605|1422482301||Зоря|
256615639|1422482007||Попасне|
256615684|1422483707||Федорівка|
256615717|1422483901||Миколайпілля|
256615729|1422484001||Миколаївка|
256615731|1422484003||Подільське|
256615734|1422484101||Новодмитрівка|
256615735|1422484102||Іжевка|
256615738|1422484103||Молочарка|
256615739|1422484111||Стінки|
256615741|1422483002||Клебан-Бик|
256615743|1422483003||Плещіївка|
256615745|1422483501||Кіндратівка|
256615746|1422483503||Куртівка|
256615748|1422483505||Осикове|
256615750|1422483701||Маркове|
256615752|1422483703||Майське|
256615753|1422483705||Новомаркове|
256615755|1422783805||Надеждинка|
256615757|1422783803||Котлярівка|
256615759|1422784001||Новотроїцьке|
256615766|1422783807||Пушкіне|
256615779|1422783603||Воздвиженка|
256615781|1422783602||Баранівка|
256615789|1422783801||Новоєлизаветівка|
256615791|1422783604||Тимофіївка|
256615792|1422784010||Успенівка|
256615794|1422784008||Новопустинка|
256615796|1422784502||Вовкове|
256615798|1422784501||Піщане|
256615800|1422784005||Нововасилівка|
256615802|1422784002||Жовте|
256615803|1422784007||Новооленівка|
256615805|1422784006||Новоолександрівка|
256615807|1422783001||Миролюбівка|
256615809|1422783003||Єлизаветівка|
256615810|1422783201||Михайлівка|
256615813|1422783206||Мемрик|
256615815|1422782807||Новоукраїнка|
256615816|1422782808||Ріг|
256615818|1422782809||Сухий Яр|
256615821|1422782810||Чунишине|
